,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceToSalaryRatio,IsZeroBalance,ProductPerYear,AgeGroup_Encoded,Gender_Encoded,Geography_Encoded,Geo_Gender_Encoded
34,0.7398843445489345,-0.991235894362255,1.3786856721346121,-1.2258476714090278,0.8293969002647495,1,1,0.7293439051333712,0,-0.03788227353126126,1,-0.49489134991549144,2.0,0,2,4
35,-1.8182729721937665,0.6504267329352856,-1.7333154938995747,0.9260167093296419,-0.9248266620549408,1,0,-1.2566552636509198,1,0.010348022986972127,0,1.8822337003995964,0.0,0,0,0
36,-1.6629192889907685,-0.7860280659500625,-0.6959817718881789,1.1022538431506914,-0.9248266620549408,0,1,0.24303789296726366,0,-0.025154178600272848,0,-0.3463210342707985,0.0,1,2,5
37,1.589151146058657,-0.5808202375378699,0.6871298574603485,0.0010050714058922508,-0.9248266620549408,0,1,-0.0284621404970607,0,-0.030111190818739985,0,-0.7177468233825309,0.0,1,2,5
38,2.0655691078811844,-0.27300849491958107,0.6871298574603485,-1.2258476714090278,-0.9248266620549408,1,1,-1.030773708690248,0,-0.03788227353126126,1,-0.7177468233825309,0.0,1,0,1
39,-0.710083365345714,0.24001107611090047,0.3413519501232166,-0.09834889947063374,0.8293969002647495,0,1,1.3560603601273575,0,-0.03393372508750888,0,-0.240199380238875,0.0,1,1,3
40,-1.8493437088343663,0.13740716190480418,-0.35020386455104713,-1.2258476714090278,-0.9248266620549408,1,0,-0.5205574726887156,0,-0.03788227353126126,1,-0.49489134991549144,0.0,1,2,5
41,-1.9218420943290986,1.2660502181718634,1.0329077647974803,0.7378308850642106,-0.9248266620549408,0,0,1.4121157168917053,1,-0.031127663648972913,0,-0.7590163555060567,1.0,0,0,0
42,-0.9793630828975772,2.292089360232826,-1.041759679225311,0.656045029529266,-0.9248266620549408,1,1,-0.1032282359773222,0,-0.025417720837135442,0,-0.09870384152964361,1.0,0,0,0
43,1.899858512464653,1.0608423897596708,-1.041759679225311,0.8800272410904766,-0.9248266620549408,0,0,1.6393570917124016,1,-0.031125567576552396,0,-0.09870384152964361,1.0,0,0,0
44,0.09775578730987584,2.292089360232826,-0.004425957213915236,1.2732771981989726,-0.9248266620549408,1,1,1.0128771271288544,0,-0.02803936537993791,0,-0.5939382270119536,1.0,0,2,4
45,1.2991576040797275,-0.6834241517439662,-0.35020386455104713,0.5278566871606643,0.8293969002647495,1,1,0.45954295093404635,0,-0.029238031304902535,0,0.09938991266328048,0.0,0,1,2
46,1.848073951396987,-1.1964437227744475,1.3786856721346121,0.5699204753635506,-0.9248266620549408,1,1,0.3411368974574667,1,-0.028527201350598913,0,-0.7920319812048773,2.0,0,1,2
47,-0.1404531936013878,0.034803247698707865,1.3786856721346121,0.983389912427009,-0.9248266620549408,1,1,0.3048737013667674,1,-0.026169178663121948,0,-0.7920319812048773,0.0,0,1,2
48,-1.0415045561787766,-0.06780066650738843,-1.041759679225311,0.431217227706301,-0.9248266620549408,0,1,-0.1601893857916529,0,-0.02651124364969002,0,-0.09870384152964361,0.0,1,1,3
49,1.2991576040797275,-0.17040458071348472,-1.041759679225311,0.4372729105057929,0.8293969002647495,1,0,1.6347204885477364,0,-0.03253881580395229,0,0.8917649294349762,0.0,0,1,2
50,0.49131845142413755,0.5478228187291894,1.7244635794717438,0.6391207231492968,0.8293969002647495,1,0,1.7035816271473465,0,-0.03201010117285602,0,-0.5489169192408344,0.0,1,1,3
51,-0.6790126287051145,-0.27300849491958107,-0.004425957213915236,1.1149271191851775,0.8293969002647495,0,0,-0.23763234405007427,0,-0.02099180010125607,0,-0.09870384152964361,0.0,1,1,3
52,1.423440550642126,-0.5808202375378699,-0.004425957213915236,-1.2258476714090278,0.8293969002647495,0,0,0.2936645775819838,0,-0.03788227353126126,1,-0.09870384152964361,0.0,0,0,0
53,0.04597122624220985,0.24001107611090047,1.0329077647974803,0.7865476864126004,-0.9248266620549408,0,0,1.1120387734559636,1,-0.030231896237466437,0,-0.7590163555060567,0.0,1,1,3
54,-0.5133020332885831,0.3426149903169967,-1.3875375865624429,0.35275395210244553,-0.9248266620549408,1,0,-1.0446525657628767,1,-0.013280528164481997,0,0.39653054395266635,0.0,1,1,3
55,-0.32687761344498545,0.44521890452309304,-1.3875375865624429,0.7809373969674327,-0.9248266620549408,1,1,0.2316258395435225,0,-0.026847377430478644,0,0.39653054395266635,0.0,1,0,1
56,0.05632813845574305,0.6504267329352856,-0.004425957213915236,0.8234489825909674,-0.9248266620549408,1,0,-0.2257556565258236,0,-0.023210980535158895,0,-0.5939382270119536,0.0,1,0,1
57,0.7709550811895339,-2.0172750364232184,-1.7333154938995747,-0.00957923126398001,-0.9248266620549408,0,0,-0.947291724355257,0,-0.021253945533666493,0,1.8822337003995964,2.0,1,1,3
58,-1.4454241325065715,2.3946932744389224,-0.35020386455104713,-1.2258476714090278,-0.9248266620549408,1,0,-1.7118972170658242,1,-0.03788227353126126,1,-0.49489134991549144,1.0,0,2,4
59,-0.37866217451265144,1.2660502181718634,-0.35020386455104713,-0.5737700038102943,-0.9248266620549408,1,1,-0.9270938782937008,0,-0.02918870484206265,0,-0.49489134991549144,1.0,1,0,1
60,0.9470225888195983,-0.37561240912567734,-0.004425957213915236,0.9675743614357466,-0.9248266620549408,0,0,-0.27093228051997187,0,-0.021696419689337613,0,-0.5939382270119536,0.0,1,1,3
61,0.3773924170752723,-1.1964437227744475,1.3786856721346121,1.215543865966245,0.8293969002647495,0,0,0.45914926395666855,0,-0.025846175845467344,0,-0.49489134991549144,2.0,0,1,2
62,-0.9897199951111104,-0.5808202375378699,-1.3875375865624429,-0.3269722412061957,0.8293969002647495,0,0,1.3686515616931476,0,-0.034747121887436186,0,1.8822337003995964,0.0,1,2,5
63,0.34632168043467276,1.779069789202345,1.0329077647974803,0.03560054743720531,-0.9248266620549408,1,1,-0.01203109978177557,0,-0.029968014081868773,0,-0.7590163555060567,1.0,1,2,5
64,-0.49258820886151666,-1.299047636980544,-0.35020386455104713,0.5237736209156965,-0.9248266620549408,1,1,-0.12606277622526516,0,-0.02612990084424109,0,-0.49489134991549144,2.0,1,1,3
65,1.0402347987413973,-0.27300849491958107,0.3413519501232166,1.496059620393335,0.8293969002647495,1,1,-1.2577791147705282,0,0.023266580657526313,0,-0.240199380238875,0.0,0,1,2
66,-0.7204402775592472,-0.47821632333177366,-1.3875375865624429,0.4030361211700456,-0.9248266620549408,1,0,0.17982435403694508,0,-0.028683761039100523,0,0.39653054395266635,0.0,0,1,2
67,0.8745242033248659,0.44521890452309304,1.7244635794717438,0.7483717542691591,0.8293969002647495,1,1,1.6794825587635858,0,-0.031622302901036105,0,-0.5489169192408344,0.0,1,1,3
68,0.10811269952340904,-0.37561240912567734,-0.004425957213915236,1.1898468010272087,0.8293969002647495,0,1,0.2359097937726212,0,-0.024627661728858143,0,-0.09870384152964361,0.0,0,1,2
69,0.2531094705128739,-1.8120672080110254,1.0329077647974803,0.3507912723553943,-0.9248266620549408,1,0,-1.4239372771449408,0,0.016129677655789407,0,-0.7590163555060567,2.0,0,0,0
70,0.9055949399654656,1.9842776176145376,-1.041759679225311,0.9177050506915502,3.4607322437442853,1,0,-1.2470761847980885,1,0.009229004509986689,0,2.377468085881907,1.0,1,1,3
71,1.6823633559804556,-0.991235894362255,0.3413519501232166,-1.2258476714090278,-0.9248266620549408,1,0,-1.150045386625037,0,-0.03788227353126126,1,-0.6646859963665693,2.0,1,0,1
72,0.06668505066927624,-0.17040458071348472,-1.7333154938995747,1.396302407458702,-0.9248266620549408,0,1,-0.971813693237685,0,-0.0008896600481172123,0,1.8822337003995964,0.0,0,2,4
73,-0.4822312966479835,-1.4016515511866403,-0.004425957213915236,1.3029230222109995,0.8293969002647495,1,1,-0.7244854141803299,0,-0.010891565014938442,0,-0.09870384152964361,2.0,0,1,2
74,-1.3625688347983058,-0.27300849491958107,1.3786856721346121,-1.2258476714090278,0.8293969002647495,0,1,0.7907154272123808,0,-0.03788227353126126,1,-0.49489134991549144,0.0,1,0,1
75,0.8745242033248659,-1.8120672080110254,-1.3875375865624429,1.6384882092265158,0.8293969002647495,1,0,-1.3511643089326582,0,0.04190133785206315,0,1.8822337003995964,2.0,0,0,0
76,0.1391834361640087,1.6764658749962487,1.0329077647974803,-1.2258476714090278,0.8293969002647495,1,1,0.6794126066593463,0,-0.03788227353126126,1,-0.42886009851785023,1.0,1,0,1
77,0.28418020715347353,-0.6834241517439662,1.3786856721346121,-1.2258476714090278,-0.9248266620549408,1,1,0.836765674605092,0,-0.03788227353126126,1,-0.7920319812048773,0.0,0,0,0
78,1.1023762720225965,-0.5808202375378699,-0.004425957213915236,0.012298092828129145,-0.9248266620549408,0,1,1.637163817045588,0,-0.03390709954279983,0,-0.5939382270119536,0.0,1,2,5
79,-2.429330792792226,0.24001107611090047,1.7244635794717438,0.7324993070415581,0.8293969002647495,1,0,-0.031102486373608546,0,-0.025458628416485683,0,-0.5489169192408344,0.0,0,1,2
80,0.14954034837754188,-0.47821632333177366,-1.3875375865624429,0.323100915891446,0.8293969002647495,0,0,1.240243007195046,0,-0.032247019673683125,0,1.8822337003995964,0.0,0,0,0
81,1.3095145162932607,-0.6834241517439662,-1.041759679225311,-1.2258476714090278,-0.9248266620549408,1,0,0.6324023125342576,1,-0.03788227353126126,1,-0.09870384152964361,0.0,0,0,0
82,-1.1140029416735089,-0.27300849491958107,-0.6959817718881789,-1.2258476714090278,0.8293969002647495,0,0,-1.2880145876351567,0,-0.03788227353126126,1,0.39653054395266635,0.0,0,0,0
83,-1.4972086935742375,-0.47821632333177366,-0.35020386455104713,0.221522382309623,-0.9248266620549408,1,1,1.0284733219172884,0,-0.032213854128684244,0,-0.49489134991549144,0.0,0,0,0
84,-1.631848552350169,0.753030647141382,-0.35020386455104713,-1.2258476714090278,0.8293969002647495,1,0,-1.7072969569127634,0,-0.03788227353126126,1,0.09938991266328048,1.0,0,0,0
85,0.014900489601610235,2.3946932744389224,1.7244635794717438,-1.2258476714090278,0.8293969002647495,1,1,0.25362744665469866,0,-0.03788227353126126,1,-0.5489169192408344,1.0,0,2,4
86,1.0298778865278642,-1.7094632938049292,-0.6959817718881789,0.7243601000944536,-0.9248266620549408,1,0,0.4965100537758168,1,-0.028428295049247907,0,-0.3463210342707985,2.0,1,2,5
87,0.8123827300436668,-0.8886319801561587,1.3786856721346121,-1.2258476714090278,0.8293969002647495,1,0,0.9003869856034099,0,-0.03788227353126126,1,-0.49489134991549144,2.0,1,0,1
88,-0.04724098367958897,0.753030647141382,-0.35020386455104713,-1.2258476714090278,2.5836204625844403,1,0,-0.11892024415998557,1,-0.03788227353126126,1,0.6936711752420524,1.0,0,0,0
89,-0.1611670180284542,-1.0938398085683514,-0.6959817718881789,0.0823437706045413,0.8293969002647495,1,1,0.9859758212713994,0,-0.03267906956842408,0,0.39653054395266635,2.0,0,1,2
90,-0.036884071466055775,0.5478228187291894,-0.004425957213915236,-1.2258476714090278,2.5836204625844403,1,1,1.2887854461777652,1,-0.03788227353126126,1,0.39653054395266635,0.0,0,2,4
91,1.6305787949127897,0.6504267329352856,0.6871298574603485,0.6753929553061734,0.8293969002647495,1,0,0.8180172017575125,0,-0.029823850138640483,0,-0.3463210342707985,0.0,1,0,1
92,-1.3107842737306399,-0.27300849491958107,1.7244635794717438,-1.2258476714090278,0.8293969002647495,1,0,0.16561858374988622,0,-0.03788227353126126,1,-0.5489169192408344,0.0,0,0,0
93,1.226659218584995,-0.991235894362255,1.0329077647974803,-1.2258476714090278,0.8293969002647495,1,1,1.2554922914181668,0,-0.03788227353126126,1,-0.42886009851785023,2.0,1,0,1
94,0.8227396422572,0.3426149903169967,-0.35020386455104713,-1.2258476714090278,0.8293969002647495,0,1,-0.2453200212894173,0,-0.03788227353126126,1,0.09938991266328048,0.0,1,2,5
95,-1.4039964836524388,-0.37561240912567734,1.7244635794717438,1.59931410874528,-0.9248266620549408,0,1,0.3684301513922223,0,-0.023355039049533195,0,-0.8190447658675489,0.0,1,2,5
96,1.268086867439128,0.24001107611090047,1.3786856721346121,0.4221788999539574,-0.9248266620549408,0,1,-0.6172224062856171,0,-0.02197186443369082,0,-0.7920319812048773,0.0,1,2,5
97,1.692720268193989,-0.991235894362255,1.0329077647974803,0.33016662708926525,0.8293969002647495,1,1,1.6899655178763158,0,-0.032963449501537984,0,-0.42886009851785023,2.0,1,1,3
98,0.615601397986536,-1.7094632938049292,1.0329077647974803,-1.2258476714090278,0.8293969002647495,0,0,-0.007741581072431395,0,-0.03788227353126126,1,-0.42886009851785023,2.0,1,2,5
99,-2.4604015294328256,-0.47821632333177366,1.3786856721346121,-1.2258476714090278,0.8293969002647495,0,0,-1.626846397081583,0,-0.03788227353126126,1,-0.49489134991549144,0.0,1,0,1
100,0.14954034837754188,0.13740716190480418,0.3413519501232166,-1.2258476714090278,-0.9248266620549408,1,1,1.0739062597827504,0,-0.03788227353126126,1,-0.6646859963665693,0.0,0,0,0
101,-0.28544996459085265,0.5478228187291894,0.3413519501232166,-1.2258476714090278,0.8293969002647495,0,0,1.1663183654619271,0,-0.03788227353126126,1,-0.240199380238875,0.0,0,0,0
102,0.9055949399654656,-0.7860280659500625,1.3786856721346121,0.09917992788595745,-0.9248266620549408,1,0,-1.0106403758215394,0,-0.018194681507778674,0,-0.7920319812048773,0.0,1,0,1
103,-1.2693566248765071,-0.27300849491958107,0.6871298574603485,-1.2258476714090278,0.8293969002647495,1,0,-0.6877989698109479,0,-0.03788227353126126,1,-0.3463210342707985,0.0,1,2,5
104,0.20132490944520787,2.3946932744389224,-1.3875375865624429,-1.2258476714090278,-0.9248266620549408,1,1,1.3487854977662366,1,-0.03788227353126126,1,0.39653054395266635,1.0,0,2,4
105,-0.29580687680438583,0.753030647141382,-0.35020386455104713,0.4902272794282505,0.8293969002647495,1,1,-1.2016781988241692,1,-0.0033439760557697953,0,0.09938991266328048,1.0,0,2,4
106,-0.710083365345714,-0.6834241517439662,-1.3875375865624429,0.19958127032437933,-0.9248266620549408,1,1,-1.5656310282294663,0,0.05052032888457995,0,0.39653054395266635,0.0,1,1,3
107,1.3923698140015262,-0.27300849491958107,-1.041759679225311,0.3737675752998251,-0.9248266620549408,0,1,-1.0974845234549402,0,-0.010904742671744837,0,-0.09870384152964361,0.0,0,1,2
108,-0.47187438443445023,-0.5808202375378699,-0.004425957213915236,1.1797059684586013,-0.9248266620549408,0,0,-0.49084714764726767,0,-0.017007134746620124,0,-0.5939382270119536,0.0,1,2,5
109,-1.7768453233396337,-0.37561240912567734,1.3786856721346121,0.2620111865280026,-0.9248266620549408,1,0,-0.011135566242245688,1,-0.02855235963970385,0,-0.7920319812048773,0.0,1,1,3
110,0.35667859264820595,-0.8886319801561587,-0.6959817718881789,0.2251956353818641,-0.9248266620549408,0,1,-0.6435210093764677,0,-0.023537740297640886,0,-0.3463210342707985,2.0,1,1,3
111,-1.165787502741175,0.034803247698707865,0.6871298574603485,0.5059631756886391,0.8293969002647495,1,0,-1.2669448570751147,0,0.001776676703477232,0,-0.3463210342707985,0.0,1,1,3
112,-0.917221609616378,0.3426149903169967,-1.041759679225311,0.3806832727590162,-0.9248266620549408,0,0,-0.23114902900389334,0,-0.026339723409209464,0,-0.09870384152964361,0.0,1,0,1
113,0.2531094705128739,-0.27300849491958107,1.3786856721346121,0.4760798299237842,-0.9248266620549408,0,1,-1.3406210099872649,0,0.008273500898046387,0,-0.7920319812048773,0.0,1,2,5
114,0.7295274323354012,-1.0938398085683514,1.3786856721346121,1.2499486194025073,0.8293969002647495,0,1,0.02105286529858879,1,-0.022640988354390636,0,-0.49489134991549144,2.0,1,1,3
115,-0.2336654035231866,-0.8886319801561587,1.3786856721346121,0.8953608569192877,0.8293969002647495,1,1,-0.45074219961698886,0,-0.020047041325711133,0,-0.49489134991549144,2.0,0,1,2
116,0.1806110850181415,-0.17040458071348472,0.3413519501232166,1.4645333357025436,-0.9248266620549408,1,0,0.27036505545351586,0,-0.023373429385207353,0,-0.6646859963665693,0.0,0,1,2
117,-1.4972086935742375,0.24001107611090047,-1.3875375865624429,-1.2258476714090278,0.8293969002647495,1,0,-1.1880850430341514,0,-0.03788227353126126,1,1.8822337003995964,0.0,0,0,0
118,-1.3107842737306399,-0.7860280659500625,1.0329077647974803,0.5021732452641318,-0.9248266620549408,1,0,1.7325557018962958,1,-0.03248669539201263,0,-0.7590163555060567,0.0,0,1,2
119,0.5016753636376707,-0.47821632333177366,-0.35020386455104713,1.7419531335173697,0.8293969002647495,1,0,0.3607216073519582,0,-0.02256559066330279,0,0.09938991266328048,0.0,1,1,3
120,1.8377170391834539,-0.47821632333177366,1.0329077647974803,0.8485945547152395,0.8293969002647495,0,0,-1.0773958803182044,0,-0.003956681610720758,0,-0.42886009851785023,0.0,1,0,1
121,0.2427525582993407,0.034803247698707865,0.3413519501232166,0.7005053513151717,-0.9248266620549408,0,0,0.0007079082905388598,0,-0.025884859446340978,0,-0.6646859963665693,0.0,1,2,5
122,0.05632813845574305,0.034803247698707865,0.3413519501232166,-1.2258476714090278,0.8293969002647495,1,0,0.712594993484055,0,-0.03788227353126126,1,-0.240199380238875,0.0,0,0,0
123,0.34632168043467276,0.9582384755535746,1.7244635794717438,0.7997291820680158,-0.9248266620549408,1,1,1.7048023350012298,0,-0.03150665769542789,0,-0.8190447658675489,1.0,0,1,2
124,-0.26473614016378627,-1.0938398085683514,-0.6959817718881789,-1.2258476714090278,-0.9248266620549408,0,0,1.4529583063345444,0,-0.03788227353126126,1,-0.3463210342707985,2.0,0,0,0
125,-2.2636201973756944,0.3426149903169967,1.3786856721346121,1.2199444292370911,-0.9248266620549408,1,0,0.17693308487932133,1,-0.02404975005453428,0,-0.7920319812048773,0.0,1,0,1
126,-1.0518614683923098,1.3686541323779597,-1.3875375865624429,-1.2258476714090278,-0.9248266620549408,0,1,-1.5902969780382497,1,-0.03788227353126126,1,0.39653054395266635,1.0,0,0,0
127,-0.26473614016378627,1.779069789202345,-1.7333154938995747,1.1542940257856116,-0.9248266620549408,1,0,-0.9262452950562433,1,-0.0061830424082380195,0,1.8822337003995964,1.0,1,1,3
128,1.8377170391834539,0.24001107611090047,0.6871298574603485,-1.2258476714090278,0.8293969002647495,1,0,1.2396363049582653,0,-0.03788227353126126,1,-0.3463210342707985,0.0,0,0,0
129,1.2370161307985281,-1.5042554653927365,1.3786856721346121,0.4061458610959018,-0.9248266620549408,1,0,1.1679515404140175,0,-0.03179731440405281,0,-0.7920319812048773,2.0,1,0,1
130,1.1127331842361297,-0.47821632333177366,-0.6959817718881789,-1.2258476714090278,0.8293969002647495,1,1,0.4196995334753119,0,-0.03788227353126126,1,0.39653054395266635,0.0,0,0,0
131,1.4959389361368582,-0.5808202375378699,1.3786856721346121,0.871498735669945,-0.9248266620549408,1,1,0.2581391967938526,0,-0.026502392080956554,0,-0.7920319812048773,0.0,0,1,2
132,0.3773924170752723,-0.06780066650738843,1.3786856721346121,0.7386090011977996,-0.9248266620549408,1,1,-1.1212664164647004,0,-0.003479267774296659,0,-0.7920319812048773,0.0,1,0,1
133,0.36703550486173914,-1.4016515511866403,-1.3875375865624429,-1.2258476714090278,0.8293969002647495,0,1,-1.4542572605533,0,-0.03788227353126126,1,1.8822337003995964,2.0,1,0,1
134,1.4337974628556591,0.034803247698707865,0.6871298574603485,0.7747916418163288,0.8293969002647495,1,1,0.42291510749725103,0,-0.0278538956273599,0,-0.3463210342707985,0.0,1,1,3
135,-0.6375849798509816,1.1634463039657672,-0.004425957213915236,1.096401063548959,0.8293969002647495,1,1,-1.1328761828271687,0,0.0035637205469205174,0,-0.09870384152964361,1.0,0,1,2
136,-1.9632697431832316,-0.47821632333177366,-0.004425957213915236,-0.20549893689426113,-0.9248266620549408,0,1,1.177131715589241,0,-0.034089829179852815,0,-0.5939382270119536,0.0,0,1,2
137,-0.1404531936013878,0.13740716190480418,-1.041759679225311,0.9131799567851122,-0.9248266620549408,0,1,-0.12041708934605808,0,-0.023564291831729672,0,-0.09870384152964361,0.0,1,0,1
138,-0.6893695409186477,0.9582384755535746,-1.041759679225311,2.190269672220738,-0.9248266620549408,1,0,-0.4334902241754669,1,-0.009538514205252499,0,-0.09870384152964361,1.0,0,2,4
139,-0.7411541019863137,-0.37561240912567734,-1.3875375865624429,0.8495084204606,0.8293969002647495,0,1,-1.5910833086529592,1,0.11275463438723822,0,1.8822337003995964,0.0,0,2,4
140,1.0920193598090633,0.5478228187291894,1.7244635794717438,0.9771119336280757,-0.9248266620549408,1,0,1.5555097644712839,0,-0.0306342620296689,0,-0.8190447658675489,0.0,1,1,3
141,0.12882652395047547,-0.47821632333177366,0.6871298574603485,-1.2258476714090278,0.8293969002647495,1,1,1.3969801567336042,0,-0.03788227353126126,1,-0.3463210342707985,0.0,1,0,1
142,0.32560785600760633,0.44521890452309304,-0.004425957213915236,0.7911949068883061,-0.9248266620549408,1,1,1.6211433306384249,0,-0.031375521919513594,0,-0.5939382270119536,0.0,0,0,0
